id,query_term,handle,tweet,date,language
1646532554231799810,ied AND explosive,nandermind,"@disyarinda (IED = Interminnient Explosive Disorder/Ganguan Emosi Meledak)

Not a self-diagnose. Dulu gw ngidap IED, tau abis dikuisioner sama salah 1 pskiater.

Beberapa gejala khas pengidap IED itu kalo marah pasti ada intrusive thoughts buat membunuh ato bahkan lakukan sesuatu yg kejam",2023-04-13,id
1646502552819707905,ied AND explosive,YahayaAIsmail2,@essential_ustaz IED's - Improvised Explosive Devices,2023-04-13,it
1646435899121491970,ied AND explosive,YSK434295,"#カズレーザーと学ぶ 
脳をキレさせる寄生虫トキソプラズマの特集にて、
間欠性爆発性障害というワードが。

Intermittent Explosive Disorder(IED)

この言葉、知ってる。
↓
2009年頃のWWEでRandy Ortonが、
「自分がすぐキレるのはIEDだからだ」
と言っていたのを覚えていた。
(フィクションです)",2023-04-13,ja
1646367902008836096,ied AND explosive,ArchaiusofLucht,@GrenadesW Laughs in IED = IDIOTIC EXPLOSIVE DEVICE,2023-04-13,de
1646357474478538752,ied AND explosive,Dogtag_Hunter,"@kegblgnunfaedh 22 nya gak menjadi contoh yg baik. Yg satu gak disipilin antrian, kurang beretika , tidak menghargai org lain, egois. Yg satu temperamen, cenderung menyelesaikan masalah dgn emosi, atau emang udah mengalami Intermittent Explosive Disorder (IED). Potensi bisa mencederai org lain.",2023-04-13,id
1646747545857830914,ied AND explosive,pecintaanabul,@akshafeb Dia kayaknya punya Intermittent Explosive Disorder (IED).,2023-04-14,id
1646941918155137025,ied AND explode,Avelar_s_,"Caraca mano, minha mente explode a cada capítulo de IED KKKKKKKKK, eu to amando o curso de direito?",2023-04-14,pt
1647289166844276740,ied AND bomb,David87342791,"@CesarGBal @Inteligente001 @Cherry_Bomb_bom Jajaja es neta lo que dices? Mira yo si te voy a hacer tu tarea, bueno te voy a dar bases para que investigues... Se debe a la IED (inversión extranjera directa), a las remesas petroleras y los apoyos directos qué han mantenido una economía sana.",2023-04-15,es
1647233977793810433,ied AND bomb,MossadJapan,[NHKニュース] 【解説】当時の警護態勢は 岸田首相演説先で爆発音 テロ対策に詳しい専門家に聞く | NHK https://t.co/JFSnPzvfDE @YouTube #Bomb #IED #Terror #Terrorist #capture #Japan,2023-04-15,ca
1647149744228286465,ied AND injured,p_jaikumar,https://t.co/LmNbJexxt2,2023-04-15,UNKNOWN
1647193699003269124,ied AND explosive,bristlecorkscr1,"#IED(Improvised Explosive Device)って単語
今回の件でついったらんどにあまり出て来ない

#即席爆発装置",2023-04-15,ja
1647105133086404609,ied AND explosive,the_sigma_1,@mundu_useful *Improvised Explosive Device (IED),2023-04-15,ro
1647288298304421895,ied AND victim,HundrethFlower,"13. https://t.co/Z3upwFb7UZ
14. https://t.co/gWyhRrLEqX
15. https://t.co/neleF4ftWo
16. https://t.co/KddomWC7CH
17. https://t.co/PPJcNdTVOB
18. https://t.co/rpC87uYCz7
19. https://t.co/e1czmC1YuG
20. https://t.co/oV1nQRQtft
21. https://t.co/95OxKBO9bO",2023-04-15,UNKNOWN
1647732198878101504,ied AND explosive,en0_82,"RT @angelfire3426: テレグラムでは
""IED: Improvised Explosive Device""(即席爆発装置)と呼んでいるのでサーチしてみたら携帯電話のような簡易装置を上にくっつけた時限爆弾などたくさん。来月はサミットだから緊急に警備体制の見直しと、…",2023-04-16,ja
1647679009369759746,ied AND explosive,angelfire3426,"テレグラムでは
""IED: Improvised Explosive Device""(即席爆発装置)と呼んでいるのでサーチしてみたら携帯電話のような簡易装置を上にくっつけた時限爆弾などたくさん。来月はサミットだから緊急に警備体制の見直しと、街頭演説はやめて今後は在外公館のように施設入口で金属探知機と持ち物検査が必要 https://t.co/ZeS2QSEoWz",2023-04-16,ja
1647604997608165379,ied AND explosive,readsharpbharat,"Chaibasa rural ied explosive defused : चाईबासा पुलिस ने गोइलकेरा में सड़क पर लगा आइईडी विस्फोटक किया नष्ट, नक्सलियों ने पुलिस दल को लक्षित कर लगा रखा था 6 किलो का आइईडी https://t.co/3HY7iEyaFF",2023-04-16,hi
1647484052595957760,ied AND explosive,cipzx2,RT @jaemtigabelas: 113. Intermittent Explosive Disorder (IED) merupakan sebuah gangguan saat seseorang mengalami kegagalan dalam mengontrol…,2023-04-16,id
1647830381394272260,ied AND injury,cyrawords,"Mens saat injury time begini, mudah mudahan kebagian sholat ied ya Allah",2023-04-17,id
1647983860464992256,ied AND injured,jantaserishta,"आईईडी विस्फोट में डीआरजी जवान घायल, अस्पताल में भर्ती https://t.co/xiGeGhwal8",2023-04-17,hi
1647905637362286592,ied AND landmine,mrazaad_,@ManzoorPashteen Ye landmine Ka ni apki lgai hwe IED ka shikar hwa hy ! Stop spreading false news.,2023-04-17,af
1643022498529972224,ied AND bomb,_Tien_Giang,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642994662368591872,ied AND bomb,syria_updates,rt failed assassination attempt by car bomb explosion in damascus  ,2023-04-03,en
1642966278494392322,ied AND bomb,ravisahu7777,rt a live ied weighing 5 kg was destroyed by the bomb disposal squad in chhattisgarhs narayanpur yesterday https ,2023-04-03,en
1642964513719984129,ied AND bomb,ANI_MP_CG_RJ, a live ied weighing 5 kg was destroyed by the bomb disposal squad in chhattisgarhs narayanpur yesterday ,2023-04-03,en
1642944589165387776,ied AND bomb,0356367229ef450,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642937615048491042,ied AND bomb,maxamed72976111, it wasnt an ied or bomb,2023-04-03,en
1642936230823313439,ied AND bomb,grannyofmax,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642922104214503432,ied AND bomb,GalenoVix,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642920532755480577,ied AND bomb,fernando_takai,rt why does everyone say ied now ghastly its only an ied if its from the fallujah region of iraq otherwise its just a spark ,2023-04-03,en
1642918318846935042,ied AND bomb,rentalpickupaja,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642917985600909316,ied AND bomb,TrumpFix,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642913489940348929,ied AND bomb,elizabethmurra,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642912284056928256,ied AND bomb,81Elronnyo,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642911871756910593,ied AND bomb,realMichalNNN,rt why does everyone say ied now ghastly its only an ied if its from the fallujah region of iraq otherwise its just a spark ,2023-04-03,en
1642910989396877313,ied AND bomb,candorplus,rt the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the p ,2023-04-03,en
1642910179279663104,ied AND bomb,GraphicW5,the bomb in the statuette could have been activated by one of daria trepovas accomplices writes baza according to the publications source in law enforcement agencies investigators are now working on the version that 2 3 people could lead trepova the ied was directional ,2023-04-03,en
1642903573749964800,ied AND bomb,ltoons,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642903406976139267,ied AND bomb,IPc2me,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642901962621419520,ied AND bomb,BrandonPooped43,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642899884448837636,ied AND bomb,SanjayChouhan,rt terrorist bomb attack in a cafe in st petersburg over 30 people were wounded by the blast and 10 of them remain in grave ,2023-04-03,en
1642892559877025793,ied AND bomb,RajBhads90,terrorist bomb attack in a cafe in st petersburg over 30 people were wounded by the blast and 10 of them remain in grave condition according to the authorities well known russian military blogger vladlen tatarsky was killed the ied was in a statute gifted to tatarsky ,2023-04-03,en
1642889725466779648,ied AND bomb,teresabab31,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642888563879493632,ied AND bomb,Thumperjoey68,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642885484450918404,ied AND bomb,forlottelse2,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642880144170680322,ied AND bomb,Wheeze1776,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642880101321777153,ied AND bomb,TMMMcB,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642876522674413577,ied AND bomb,PatFall00998635,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642875148591087618,ied AND bomb,CitronsYellow,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642872918047686658,ied AND bomb,AprilSa70887522,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642871021673025537,ied AND bomb,jaypetcho,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642867163345108994,ied AND bomb,CindyHelmkamp,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642866419023921152,ied AND bomb,IgorBrigadir,rt why does everyone say ied now ghastly its only an ied if its from the fallujah region of iraq otherwise its just a spark ,2023-04-03,en
1642854721131098112,ied AND bomb,DenberieA,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642848328827412483,ied AND bomb,Suzanne44444444,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642811326413307904,ied AND bomb,VielaGuay,rt why does everyone say ied now ghastly its only an ied if its from the fallujah region of iraq otherwise its just a spark ,2023-04-03,en
1642794740256055296,ied AND bomb,Somnambul1st1c,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642791336066818048,ied AND bomb,RickFor89312681,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642782546617421835,ied AND bomb,marco_panci,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642778149514776581,ied AND bomb,B_Barbarian,rt ied was a specific sort of device associated with a particular context and i dont think its something to carry forward ,2023-04-03,en
1642774893774225408,ied AND bomb,SHollemans,rt world war iii update 2 apr 23 1700 russian war blogger killed in cafe by ied gift with tnt bomb russia takes ,2023-04-03,en
1642771149246599171,ied AND bomb,SteveLyne10,rt prominent russian military blogger vladlen tatarsky killed in bomb blast at st petersburg cafe 16 ppl wounded tatarsky w ,2023-04-03,en
